Timestamp,Framerate,Active_Entities,Memory_MB,Active_Quadtree_Nodes
1771937718.250,1.42,0,0.012,1
1771937718.273,43.48,0,0.012,1
1771937718.290,58.82,0,0.012,1
1771937718.307,58.82,0,0.012,1
1771937718.324,58.82,0,0.012,1
1771937718.340,62.50,0,0.012,1
1771937718.357,58.82,0,0.012,1
1771937718.374,58.82,0,0.012,1
1771937718.391,58.82,0,0.012,1
1771937718.409,58.82,0,0.012,1
1771937718.425,62.50,0,0.012,1
1771937718.441,62.50,0,0.012,1
1771937718.457,58.82,0,0.012,1
1771937718.474,58.82,0,0.012,1
1771937718.491,58.82,0,0.012,1
1771937718.508,58.82,0,0.012,1
1771937718.525,62.50,0,0.012,1
1771937718.540,62.50,0,0.012,1
1771937718.557,58.82,0,0.012,1
1771937718.573,62.50,0,0.012,1
1771937718.590,58.82,0,0.012,1
1771937718.608,58.82,0,0.012,1
1771937718.624,62.50,0,0.012,1
1771937718.640,62.50,0,0.012,1
1771937718.656,62.50,0,0.012,1
1771937718.672,58.82,0,0.012,1
1771937718.689,58.82,0,0.012,1
1771937718.706,58.82,0,0.012,1
1771937718.723,58.82,0,0.012,1
1771937718.740,58.82,0,0.012,1
1771937718.757,58.82,0,0.012,1
1771937718.774,58.82,0,0.012,1
1771937718.791,58.82,0,0.012,1
1771937718.808,62.50,0,0.012,1
1771937718.824,62.50,0,0.012,1
1771937718.841,58.82,0,0.012,1
1771937718.857,58.82,0,0.012,1
1771937718.874,58.82,0,0.012,1
1771937718.890,62.50,0,0.012,1
1771937718.907,58.82,0,0.012,1
1771937718.924,58.82,0,0.012,1
1771937718.941,58.82,0,0.012,1
1771937718.958,58.82,0,0.012,1
1771937718.975,62.50,0,0.012,1
1771937718.991,58.82,0,0.012,1
1771937719.008,58.82,0,0.012,1
1771937719.024,62.50,0,0.012,1
1771937719.041,62.50,0,0.012,1
1771937719.057,58.82,0,0.012,1
1771937719.074,62.50,0,0.012,1
1771937719.091,58.82,0,0.012,1
1771937719.107,58.82,0,0.012,1
1771937719.124,58.82,0,0.012,1
1771937719.141,62.50,0,0.012,1
1771937719.157,58.82,0,0.012,1
1771937719.175,58.82,0,0.012,1
1771937719.192,58.82,0,0.012,1
1771937719.208,58.82,0,0.012,1
1771937719.225,58.82,0,0.012,1
1771937719.242,62.50,0,0.012,1
1771937719.258,58.82,0,0.012,1
1771937719.275,58.82,0,0.012,1
1771937719.292,58.82,0,0.012,1
1771937719.309,58.82,0,0.012,1
1771937719.326,58.82,0,0.012,1
1771937719.342,62.50,0,0.012,1
1771937719.359,62.50,0,0.012,1
1771937719.374,62.50,0,0.012,1
1771937719.392,58.82,0,0.012,1
1771937719.408,58.82,0,0.012,1
1771937719.425,58.82,0,0.012,1
1771937719.442,58.82,0,0.012,1
1771937719.459,62.50,0,0.012,1
1771937719.481,45.45,0,0.012,1
1771937719.497,62.50,0,0.012,1
1771937719.514,58.82,0,0.012,1
1771937719.530,58.82,0,0.012,1
1771937719.547,58.82,0,0.012,1
1771937719.564,58.82,0,0.012,1
1771937719.582,58.82,0,0.012,1
1771937719.599,58.82,0,0.012,1
1771937719.615,58.82,0,0.012,1
1771937719.632,58.82,0,0.012,1
1771937719.650,58.82,0,0.012,1
1771937719.666,58.82,0,0.012,1
1771937719.682,62.50,0,0.012,1
1771937719.699,58.82,0,0.012,1
1771937719.715,62.50,0,0.012,1
1771937719.733,58.82,0,0.012,1
1771937719.749,58.82,0,0.012,1
1771937719.766,58.82,0,0.012,1
1771937719.783,58.82,0,0.012,1
1771937719.801,58.82,0,0.012,1
1771937719.817,58.82,0,0.012,1
1771937719.834,62.50,0,0.012,1
1771937719.850,62.50,0,0.012,1
