Timestamp,Framerate,Active_Entities,Memory_MB,Active_Quadtree_Nodes
1771936726.756,9.52,0,0.000,1
1771936726.839,11.90,0,0.000,1
1771936726.857,55.56,0,0.000,1
1771936726.874,58.82,0,0.000,1
1771936726.904,34.48,0,0.000,1
1771936726.922,52.63,0,0.000,1
1771936726.938,62.50,0,0.000,1
1771936726.955,62.50,0,0.000,1
1771936726.970,62.50,0,0.000,1
1771936726.986,62.50,0,0.000,1
1771936727.005,52.63,0,0.000,1
1771936727.032,37.04,0,0.000,1
1771936727.049,58.82,0,0.000,1
1771936727.066,58.82,0,0.000,1
1771936727.083,58.82,0,0.000,1
1771936727.100,62.50,0,0.000,1
1771936727.117,55.56,0,0.000,1
1771936727.134,62.50,0,0.000,1
1771936727.150,58.82,0,0.000,1
1771936727.167,62.50,0,0.000,1
1771936727.183,58.82,0,0.000,1
1771936727.200,62.50,0,0.000,1
1771936727.216,58.82,0,0.000,1
1771936727.233,58.82,0,0.000,1
1771936727.249,62.50,0,0.000,1
1771936727.266,58.82,0,0.000,1
1771936727.283,58.82,0,0.000,1
1771936727.300,62.50,0,0.000,1
1771936727.316,58.82,0,0.000,1
1771936727.332,62.50,0,0.000,1
1771936727.348,62.50,0,0.000,1
1771936727.364,62.50,0,0.000,1
1771936727.380,62.50,0,0.000,1
1771936727.396,62.50,0,0.000,1
1771936727.412,62.50,0,0.000,1
1771936727.429,62.50,0,0.000,1
1771936727.445,58.82,0,0.000,1
1771936727.462,62.50,0,0.000,1
1771936727.477,62.50,0,0.000,1
1771936727.493,62.50,0,0.000,1
1771936727.510,62.50,0,0.000,1
1771936727.526,58.82,0,0.000,1
1771936727.543,58.82,0,0.000,1
1771936727.560,58.82,0,0.000,1
1771936727.577,58.82,0,0.000,1
1771936727.593,62.50,0,0.000,1
1771936727.609,62.50,0,0.000,1
1771936727.625,62.50,0,0.000,1
1771936727.642,58.82,0,0.000,1
1771936727.658,62.50,0,0.000,1
1771936727.674,62.50,0,0.000,1
1771936727.691,58.82,0,0.000,1
1771936727.707,62.50,0,0.000,1
1771936727.723,62.50,0,0.000,1
1771936727.739,62.50,0,0.000,1
1771936727.755,62.50,0,0.000,1
1771936727.772,58.82,0,0.000,1
1771936727.789,62.50,0,0.000,1
1771936727.805,58.82,0,0.000,1
1771936727.822,58.82,0,0.000,1
1771936727.838,62.50,0,0.000,1
1771936727.854,62.50,0,0.000,1
1771936727.871,58.82,0,0.000,1
1771936727.888,58.82,0,0.000,1
1771936727.904,62.50,0,0.000,1
1771936727.921,58.82,0,0.000,1
1771936727.937,62.50,0,0.000,1
1771936727.954,58.82,0,0.000,1
1771936727.971,58.82,0,0.000,1
1771936727.987,62.50,0,0.000,1
1771936728.004,58.82,0,0.000,1
1771936728.021,58.82,0,0.000,1
1771936728.037,62.50,0,0.000,1
1771936728.054,58.82,0,0.000,1
1771936728.071,58.82,0,0.000,1
1771936728.087,62.50,0,0.000,1
1771936728.104,58.82,0,0.000,1
1771936728.121,58.82,0,0.000,1
1771936728.137,62.50,0,0.000,1
1771936728.154,58.82,0,0.000,1
1771936728.170,62.50,0,0.000,1
1771936728.187,58.82,0,0.000,1
1771936728.204,58.82,0,0.000,1
1771936728.220,62.50,0,0.000,1
1771936728.237,58.82,0,0.000,1
1771936728.254,58.82,0,0.000,1
1771936728.271,58.82,0,0.000,1
1771936728.287,62.50,0,0.000,1
1771936728.303,62.50,0,0.000,1
1771936728.320,62.50,0,0.000,1
1771936728.336,58.82,0,0.000,1
1771936728.353,62.50,0,0.000,1
1771936728.368,62.50,0,0.000,1
1771936728.386,55.56,0,0.000,1
1771936728.404,55.56,0,0.000,1
1771936728.421,58.82,0,0.000,1
1771936728.439,58.82,0,0.000,1
1771936728.456,58.82,0,0.000,1
1771936728.472,58.82,0,0.000,1
1771936728.489,58.82,0,0.000,1
1771936728.505,62.50,0,0.000,1
1771936728.522,58.82,0,0.000,1
1771936728.538,62.50,0,0.000,1
1771936728.555,58.82,0,0.000,1
1771936728.571,62.50,0,0.000,1
1771936728.588,62.50,0,0.000,1
1771936728.604,62.50,0,0.000,1
1771936728.620,62.50,0,0.000,1
1771936728.635,62.50,0,0.000,1
1771936728.652,58.82,0,0.000,1
1771936728.668,62.50,0,0.000,1
1771936728.685,58.82,0,0.000,1
1771936728.705,52.63,0,0.000,1
1771936728.721,58.82,0,0.000,1
1771936728.737,62.50,0,0.000,1
1771936728.754,58.82,0,0.000,1
1771936728.771,62.50,0,0.000,1
1771936728.786,62.50,0,0.000,1
1771936728.803,62.50,0,0.000,1
1771936728.819,62.50,0,0.000,1
1771936728.838,50.00,0,0.000,1
1771936728.855,62.50,0,0.000,1
1771936728.872,58.82,0,0.000,1
1771936728.888,58.82,0,0.000,1
1771936728.905,58.82,0,0.000,1
1771936728.921,62.50,0,0.000,1
1771936728.938,58.82,0,0.000,1
1771936728.955,58.82,0,0.000,1
1771936728.972,58.82,0,0.000,1
1771936728.989,58.82,0,0.000,1
1771936729.006,58.82,0,0.000,1
1771936729.022,62.50,0,0.000,1
1771936729.039,58.82,0,0.000,1
1771936729.056,58.82,0,0.000,1
1771936729.072,62.50,0,0.000,1
1771936729.089,58.82,0,0.000,1
1771936729.106,58.82,0,0.000,1
1771936729.122,62.50,0,0.000,1
1771936729.138,62.50,0,0.000,1
1771936729.155,58.82,0,0.000,1
1771936729.171,62.50,0,0.000,1
1771936729.188,58.82,0,0.000,1
1771936729.204,62.50,0,0.000,1
1771936729.221,58.82,0,0.000,1
1771936729.238,58.82,0,0.000,1
1771936729.255,58.82,0,0.000,1
1771936729.271,62.50,0,0.000,1
1771936729.288,58.82,0,0.000,1
1771936729.305,62.50,0,0.000,1
1771936729.321,58.82,0,0.000,1
1771936729.338,58.82,0,0.000,1
1771936729.355,62.50,0,0.000,1
1771936729.371,58.82,0,0.000,1
1771936729.388,58.82,0,0.000,1
1771936729.404,62.50,0,0.000,1
1771936729.421,58.82,0,0.000,1
1771936729.437,62.50,0,0.000,1
1771936729.454,58.82,0,0.000,1
1771936729.470,62.50,0,0.000,1
1771936729.487,62.50,0,0.000,1
1771936729.502,62.50,0,0.000,1
1771936729.519,58.82,0,0.000,1
1771936729.535,62.50,0,0.000,1
1771936729.552,58.82,0,0.000,1
1771936729.568,62.50,0,0.000,1
1771936729.585,58.82,0,0.000,1
1771936729.604,52.63,0,0.000,1
1771936729.621,58.82,0,0.000,1
1771936729.637,62.50,0,0.000,1
1771936729.654,62.50,0,0.000,1
1771936729.670,58.82,0,0.000,1
1771936729.686,62.50,0,0.000,1
1771936729.703,58.82,0,0.000,1
1771936729.720,62.50,0,0.000,1
1771936729.735,62.50,0,0.000,1
1771936729.754,52.63,0,0.000,1
1771936729.771,58.82,0,0.000,1
1771936729.788,62.50,0,0.000,1
1771936729.804,58.82,0,0.000,1
1771936729.821,58.82,0,0.000,1
1771936729.838,58.82,0,0.000,1
1771936729.854,62.50,0,0.000,1
1771936729.871,58.82,0,0.000,1
1771936729.888,62.50,0,0.000,1
1771936729.905,58.82,0,0.000,1
1771936729.921,58.82,0,0.000,1
1771936729.938,58.82,0,0.000,1
1771936729.955,58.82,0,0.000,1
1771936729.971,62.50,0,0.000,1
1771936729.988,58.82,0,0.000,1
1771936730.004,62.50,0,0.000,1
1771936730.021,58.82,0,0.000,1
1771936730.037,62.50,0,0.000,1
1771936730.053,62.50,0,0.000,1
1771936730.069,62.50,0,0.000,1
1771936730.086,58.82,0,0.000,1
1771936730.108,45.45,0,0.000,1
1771936730.124,62.50,0,0.000,1
1771936730.140,62.50,0,0.000,1
1771936730.156,62.50,0,0.000,1
1771936730.172,62.50,0,0.000,1
1771936730.188,62.50,0,0.000,1
1771936730.207,52.63,0,0.000,1
1771936730.223,62.50,0,0.000,1
1771936730.239,62.50,0,0.000,1
1771936730.255,62.50,0,0.000,1
1771936730.272,58.82,0,0.000,1
1771936730.289,58.82,0,0.000,1
1771936730.306,62.50,0,0.000,1
1771936730.322,62.50,0,0.000,1
1771936730.341,52.63,0,0.000,1
1771936730.356,62.50,0,0.000,1
1771936730.373,58.82,0,0.000,1
1771936730.390,58.82,0,0.000,1
1771936730.407,62.50,0,0.000,1
1771936730.422,62.50,0,0.000,1
1771936730.438,62.50,0,0.000,1
1771936730.455,58.82,0,0.000,1
1771936730.472,62.50,0,0.000,1
1771936730.487,62.50,0,0.000,1
1771936730.504,62.50,0,0.000,1
1771936730.521,58.82,0,0.000,1
1771936730.536,62.50,0,0.000,1
1771936730.552,62.50,0,0.000,1
1771936730.568,62.50,0,0.000,1
1771936730.585,62.50,0,0.000,1
1771936730.601,58.82,0,0.000,1
1771936730.618,62.50,0,0.000,1
1771936730.634,58.82,0,0.000,1
1771936730.651,58.82,0,0.000,1
1771936730.671,52.63,0,0.000,1
1771936730.687,58.82,0,0.000,1
1771936730.704,62.50,0,0.000,1
1771936730.720,62.50,0,0.000,1
1771936730.736,58.82,0,0.000,1
1771936730.752,62.50,0,0.000,1
1771936730.768,62.50,0,0.000,1
1771936730.785,62.50,0,0.000,1
1771936730.801,58.82,0,0.000,1
1771936730.817,62.50,0,0.000,1
1771936730.833,62.50,0,0.000,1
1771936730.849,62.50,0,0.000,1
1771936730.865,62.50,0,0.000,1
1771936730.882,58.82,0,0.000,1
1771936730.899,58.82,0,0.000,1
1771936730.916,58.82,0,0.000,1
1771936730.933,62.50,0,0.000,1
1771936730.949,58.82,0,0.000,1
1771936730.965,62.50,0,0.000,1
1771936730.981,62.50,0,0.000,1
1771936730.998,62.50,0,0.000,1
1771936731.014,62.50,0,0.000,1
1771936731.029,62.50,0,0.000,1
