Timestamp,Framerate,Active_Entities,Memory_MB,Active_Quadtree_Nodes
1771939399.377,2.90,0,0.706,1
1771939399.415,27.03,0,0.706,1
1771939399.437,45.45,0,0.706,1
1771939399.459,45.45,0,0.706,1
1771939399.483,40.00,0,0.706,1
1771939399.503,50.00,0,0.706,1
1771939399.522,52.63,0,0.706,1
1771939399.542,52.63,0,0.706,1
1771939399.561,50.00,0,0.706,1
1771939399.582,50.00,0,0.706,1
1771939399.601,52.63,0,0.706,1
1771939399.620,52.63,0,0.706,1
1771939399.638,52.63,0,0.706,1
1771939399.656,55.56,0,0.706,1
1771939399.675,55.56,0,0.706,1
1771939399.693,55.56,0,0.706,1
1771939399.711,52.63,0,0.706,1
1771939399.731,52.63,0,0.706,1
1771939399.749,55.56,0,0.706,1
1771939399.766,55.56,0,0.706,1
1771939399.784,55.56,0,0.706,1
1771939399.802,58.82,0,0.706,1
1771939399.819,55.56,0,0.706,1
1771939399.837,58.82,0,0.706,1
1771939399.855,55.56,0,0.706,1
1771939399.873,55.56,0,0.706,1
1771939399.891,55.56,0,0.706,1
1771939399.909,52.63,0,0.706,1
1771939399.927,58.82,0,0.706,1
1771939399.944,55.56,0,0.706,1
1771939399.964,52.63,0,0.706,1
1771939399.981,58.82,0,0.706,1
1771939399.998,58.82,0,0.706,1
1771939400.015,58.82,0,0.706,1
1771939400.032,58.82,0,0.706,1
1771939400.048,58.82,0,0.706,1
1771939400.068,52.63,0,0.706,1
1771939400.085,58.82,0,0.706,1
1771939400.102,58.82,0,0.706,1
1771939400.119,58.82,0,0.706,1
1771939400.136,58.82,0,0.706,1
1771939400.153,58.82,0,0.706,1
1771939400.169,58.82,0,0.706,1
1771939400.186,58.82,0,0.706,1
1771939400.203,62.50,0,0.706,1
1771939400.220,58.82,0,0.706,1
1771939400.237,58.82,0,0.706,1
1771939400.253,58.82,0,0.706,1
1771939400.270,58.82,0,0.706,1
1771939400.287,58.82,0,0.706,1
1771939400.304,62.50,0,0.706,1
1771939400.321,58.82,0,0.706,1
1771939400.337,58.82,0,0.706,1
1771939400.354,62.50,0,0.706,1
1771939400.370,58.82,0,0.706,1
1771939400.387,58.82,0,0.706,1
1771939400.405,58.82,0,0.706,1
1771939400.422,55.56,0,0.706,1
1771939400.440,58.82,0,0.706,1
1771939400.457,58.82,0,0.706,1
1771939400.474,58.82,0,0.706,1
1771939400.491,55.56,0,0.706,1
1771939400.508,58.82,0,0.706,1
1771939400.525,58.82,0,0.706,1
1771939400.542,58.82,0,0.706,1
1771939400.559,58.82,0,0.706,1
1771939400.576,58.82,0,0.706,1
1771939400.594,58.82,0,0.706,1
1771939400.611,58.82,0,0.706,1
1771939400.628,58.82,0,0.706,1
1771939400.647,50.00,0,0.706,1
1771939400.667,52.63,0,0.706,1
1771939400.685,55.56,0,0.706,1
1771939400.702,55.56,0,0.706,1
1771939400.719,62.50,0,0.706,1
1771939400.736,58.82,0,0.706,1
1771939400.753,58.82,0,0.706,1
1771939400.770,58.82,0,0.706,1
1771939400.787,58.82,0,0.706,1
1771939400.804,58.82,0,0.706,1
1771939400.821,58.82,0,0.706,1
1771939400.838,58.82,0,0.706,1
1771939400.855,58.82,0,0.706,1
1771939400.872,58.82,0,0.706,1
1771939400.889,58.82,0,0.706,1
1771939400.906,58.82,0,0.706,1
1771939400.923,58.82,0,0.706,1
1771939400.940,58.82,0,0.706,1
1771939400.957,58.82,0,0.706,1
1771939400.973,58.82,0,0.706,1
1771939400.990,58.82,0,0.706,1
1771939401.007,58.82,0,0.706,1
1771939401.024,58.82,0,0.706,1
1771939401.041,62.50,0,0.706,1
1771939401.058,58.82,0,0.706,1
1771939401.075,55.56,0,0.706,1
1771939401.092,58.82,0,0.706,1
1771939401.109,58.82,0,0.706,1
1771939401.126,58.82,0,0.706,1
1771939401.143,62.50,0,0.706,1
1771939401.160,58.82,0,0.706,1
1771939401.176,58.82,0,0.706,1
1771939401.193,58.82,0,0.706,1
1771939401.210,62.50,0,0.706,1
1771939401.227,58.82,0,0.706,1
1771939401.244,58.82,0,0.706,1
1771939401.261,58.82,0,0.706,1
1771939401.278,55.56,0,0.706,1
1771939401.298,52.63,0,0.706,1
1771939401.315,55.56,0,0.706,1
1771939401.332,58.82,0,0.706,1
1771939401.349,62.50,0,0.706,1
1771939401.366,58.82,0,0.706,1
1771939401.383,58.82,0,0.706,1
1771939401.399,58.82,0,0.706,1
1771939401.416,58.82,0,0.706,1
1771939401.433,58.82,0,0.706,1
1771939401.453,52.63,0,0.706,1
1771939401.470,55.56,0,0.706,1
1771939401.488,58.82,0,0.706,1
1771939401.505,55.56,0,0.706,1
1771939401.523,58.82,0,0.706,1
1771939401.540,58.82,0,0.706,1
1771939401.557,55.56,0,0.706,1
1771939401.574,58.82,0,0.706,1
1771939401.591,58.82,0,0.706,1
1771939401.608,58.82,0,0.706,1
1771939401.625,58.82,0,0.706,1
1771939401.642,58.82,0,0.706,1
1771939401.660,55.56,0,0.706,1
1771939401.684,43.48,0,0.706,1
1771939401.702,55.56,0,0.706,1
1771939401.719,55.56,0,0.706,1
1771939401.736,58.82,0,0.706,1
1771939401.754,55.56,0,0.706,1
1771939401.774,52.63,0,0.706,1
1771939401.792,52.63,0,0.706,1
1771939401.811,55.56,0,0.706,1
1771939401.832,47.62,0,0.706,1
1771939401.850,52.63,0,0.706,1
1771939401.871,50.00,0,0.706,1
1771939401.889,55.56,0,0.706,1
1771939401.907,55.56,0,0.706,1
1771939401.926,52.63,0,0.706,1
1771939401.943,55.56,0,0.706,1
1771939401.961,58.82,0,0.706,1
1771939401.979,52.63,0,0.706,1
1771939401.998,52.63,0,0.706,1
1771939402.016,55.56,0,0.706,1
1771939402.035,52.63,0,0.706,1
1771939402.055,52.63,0,0.706,1
1771939402.074,50.00,0,0.706,1
1771939402.093,52.63,0,0.706,1
1771939402.117,43.48,0,0.706,1
1771939402.136,52.63,0,0.706,1
1771939402.155,52.63,0,0.706,1
1771939402.174,50.00,0,0.706,1
1771939402.193,52.63,0,0.706,1
1771939402.217,43.48,0,0.706,1
1771939402.236,50.00,0,0.706,1
1771939402.256,52.63,0,0.706,1
1771939402.275,52.63,0,0.706,1
1771939402.293,52.63,0,0.706,1
1771939402.315,47.62,0,0.706,1
1771939402.333,55.56,0,0.706,1
1771939402.351,52.63,0,0.706,1
1771939402.369,58.82,0,0.706,1
1771939402.386,55.56,0,0.706,1
1771939402.405,55.56,0,0.706,1
1771939402.423,55.56,0,0.706,1
1771939402.440,55.56,0,0.706,1
1771939402.458,58.82,0,0.706,1
1771939402.476,55.56,0,0.706,1
1771939402.493,55.56,0,0.706,1
1771939402.510,58.82,0,0.706,1
1771939402.527,58.82,0,0.706,1
1771939402.544,58.82,0,0.706,1
1771939402.565,47.62,0,0.706,1
1771939402.598,30.30,0,0.706,1
1771939402.616,58.82,0,0.706,1
1771939402.633,58.82,0,0.706,1
1771939402.650,58.82,0,0.706,1
1771939402.669,52.63,0,0.706,1
1771939402.686,58.82,0,0.706,1
1771939402.703,58.82,0,0.706,1
1771939402.720,58.82,0,0.706,1
1771939402.736,58.82,0,0.706,1
1771939402.753,58.82,0,0.706,1
1771939402.771,58.82,0,0.706,1
1771939402.788,58.82,0,0.706,1
1771939402.805,58.82,0,0.706,1
1771939402.822,58.82,0,0.706,1
1771939402.838,58.82,0,0.706,1
1771939402.855,58.82,0,0.706,1
1771939402.872,58.82,0,0.706,1
1771939402.889,62.50,0,0.706,1
1771939402.905,58.82,0,0.706,1
1771939402.922,62.50,0,0.706,1
1771939402.938,58.82,0,0.706,1
1771939402.955,62.50,0,0.706,1
1771939402.972,58.82,0,0.706,1
1771939402.989,58.82,0,0.706,1
1771939403.005,58.82,0,0.706,1
1771939403.022,58.82,0,0.706,1
1771939403.039,62.50,0,0.706,1
1771939403.055,58.82,0,0.706,1
1771939403.072,58.82,0,0.706,1
1771939403.089,58.82,0,0.706,1
1771939403.106,58.82,0,0.706,1
1771939403.123,58.82,0,0.706,1
1771939403.140,62.50,0,0.706,1
1771939403.156,58.82,0,0.706,1
1771939403.173,58.82,0,0.706,1
1771939403.190,62.50,0,0.706,1
1771939403.206,58.82,0,0.706,1
1771939403.223,62.50,0,0.706,1
1771939403.240,58.82,0,0.706,1
1771939403.256,58.82,0,0.706,1
1771939403.273,58.82,0,0.706,1
1771939403.293,52.63,0,0.706,1
1771939403.310,58.82,0,0.706,1
1771939403.327,58.82,0,0.706,1
1771939403.343,58.82,0,0.706,1
1771939403.360,62.50,0,0.706,1
1771939403.376,58.82,0,0.706,1
1771939403.393,62.50,0,0.706,1
1771939403.410,58.82,0,0.706,1
1771939403.426,58.82,0,0.706,1
1771939403.443,58.82,0,0.706,1
1771939403.460,58.82,0,0.706,1
1771939403.477,58.82,0,0.706,1
1771939403.494,58.82,0,0.706,1
1771939403.515,50.00,0,0.706,1
1771939403.533,55.56,0,0.706,1
1771939403.551,55.56,0,0.706,1
1771939403.568,58.82,0,0.706,1
1771939403.585,58.82,0,0.706,1
1771939403.602,58.82,0,0.706,1
1771939403.619,55.56,0,0.706,1
1771939403.636,62.50,0,0.706,1
1771939403.653,58.82,0,0.706,1
1771939403.671,52.63,0,0.706,1
1771939403.688,62.50,0,0.706,1
1771939403.705,55.56,0,0.706,1
1771939403.722,62.50,0,0.706,1
1771939403.739,58.82,0,0.706,1
1771939403.755,58.82,0,0.706,1
1771939403.772,62.50,0,0.706,1
1771939403.789,58.82,0,0.706,1
1771939403.805,58.82,0,0.706,1
1771939403.822,62.50,0,0.706,1
1771939403.839,58.82,0,0.706,1
1771939403.856,58.82,0,0.706,1
1771939403.872,58.82,0,0.706,1
1771939403.889,62.50,0,0.706,1
1771939403.906,58.82,0,0.706,1
1771939403.923,58.82,0,0.706,1
