Timestamp,Framerate,Active_Entities,Memory_MB,Active_Quadtree_Nodes
1771936599.515,8.93,0,0.000,1
1771936599.559,23.26,0,0.000,1
1771936599.574,62.50,0,0.000,1
1771936599.591,58.82,0,0.000,1
1771936599.607,62.50,0,0.000,1
1771936599.623,62.50,0,0.000,1
1771936599.640,62.50,0,0.000,1
1771936599.656,58.82,0,0.000,1
1771936599.672,62.50,0,0.000,1
1771936599.688,62.50,0,0.000,1
1771936599.705,62.50,0,0.000,1
1771936599.721,58.82,0,0.000,1
1771936599.738,58.82,0,0.000,1
1771936599.754,62.50,0,0.000,1
1771936599.771,62.50,0,0.000,1
1771936599.787,58.82,0,0.000,1
1771936599.804,58.82,0,0.000,1
1771936599.821,58.82,0,0.000,1
1771936599.838,62.50,0,0.000,1
1771936599.854,58.82,0,0.000,1
1771936599.871,62.50,0,0.000,1
1771936599.887,58.82,0,0.000,1
1771936599.904,58.82,0,0.000,1
1771936599.920,62.50,0,0.000,1
1771936599.936,62.50,0,0.000,1
1771936599.952,62.50,0,0.000,1
1771936599.969,62.50,0,0.000,1
1771936599.984,62.50,0,0.000,1
1771936600.001,58.82,0,0.000,1
1771936600.018,62.50,0,0.000,1
1771936600.034,62.50,0,0.000,1
1771936600.050,58.82,0,0.000,1
1771936600.066,62.50,0,0.000,1
1771936600.083,62.50,0,0.000,1
1771936600.098,62.50,0,0.000,1
1771936600.114,62.50,0,0.000,1
1771936600.130,62.50,0,0.000,1
1771936600.148,58.82,0,0.000,1
1771936600.165,55.56,0,0.000,1
1771936600.182,62.50,0,0.000,1
1771936600.199,58.82,0,0.000,1
1771936600.214,62.50,0,0.000,1
1771936600.233,55.56,0,0.000,1
1771936600.251,55.56,0,0.000,1
1771936600.266,62.50,0,0.000,1
1771936600.282,62.50,0,0.000,1
1771936600.299,58.82,0,0.000,1
1771936600.316,62.50,0,0.000,1
1771936600.331,62.50,0,0.000,1
1771936600.348,62.50,0,0.000,1
1771936600.365,58.82,0,0.000,1
1771936600.384,52.63,0,0.000,1
1771936600.400,62.50,0,0.000,1
1771936600.416,62.50,0,0.000,1
1771936600.432,62.50,0,0.000,1
1771936600.448,58.82,0,0.000,1
1771936600.464,62.50,0,0.000,1
1771936600.481,58.82,0,0.000,1
1771936600.498,58.82,0,0.000,1
1771936600.515,58.82,0,0.000,1
1771936600.531,62.50,0,0.000,1
1771936600.550,55.56,0,0.000,1
1771936600.566,58.82,0,0.000,1
1771936600.584,58.82,0,0.000,1
1771936600.600,62.50,0,0.000,1
1771936600.616,58.82,0,0.000,1
1771936600.633,58.82,0,0.000,1
1771936600.650,58.82,0,0.000,1
1771936600.666,62.50,0,0.000,1
1771936600.683,58.82,0,0.000,1
1771936600.699,62.50,0,0.000,1
1771936600.716,62.50,0,0.000,1
1771936600.732,62.50,0,0.000,1
1771936600.748,62.50,0,0.000,1
1771936600.765,58.82,0,0.000,1
1771936600.782,58.82,0,0.000,1
1771936600.799,58.82,0,0.000,1
1771936600.816,55.56,0,0.000,1
1771936600.833,62.50,0,0.000,1
1771936600.851,52.63,0,0.000,1
1771936600.868,58.82,0,0.000,1
1771936600.885,62.50,0,0.000,1
1771936600.901,62.50,0,0.000,1
1771936600.917,58.82,0,0.000,1
1771936600.933,62.50,0,0.000,1
1771936600.949,62.50,0,0.000,1
1771936600.966,62.50,0,0.000,1
1771936600.983,55.56,0,0.000,1
1771936601.000,62.50,0,0.000,1
1771936601.016,62.50,0,0.000,1
1771936601.032,62.50,0,0.000,1
1771936601.047,62.50,0,0.000,1
1771936601.064,62.50,0,0.000,1
1771936601.080,62.50,0,0.000,1
1771936601.096,58.82,0,0.000,1
1771936601.113,62.50,0,0.000,1
1771936601.129,58.82,0,0.000,1
1771936601.146,62.50,0,0.000,1
1771936601.162,62.50,0,0.000,1
1771936601.178,58.82,0,0.000,1
1771936601.195,62.50,0,0.000,1
1771936601.211,58.82,0,0.000,1
1771936601.227,62.50,0,0.000,1
1771936601.244,58.82,0,0.000,1
1771936601.261,58.82,0,0.000,1
1771936601.277,62.50,0,0.000,1
1771936601.294,58.82,0,0.000,1
1771936601.310,62.50,0,0.000,1
1771936601.326,62.50,0,0.000,1
1771936601.343,62.50,0,0.000,1
1771936601.358,62.50,0,0.000,1
1771936601.375,58.82,0,0.000,1
1771936601.392,58.82,0,0.000,1
1771936601.409,58.82,0,0.000,1
1771936601.426,58.82,0,0.000,1
1771936601.443,62.50,0,0.000,1
1771936601.459,58.82,0,0.000,1
1771936601.475,62.50,0,0.000,1
1771936601.491,62.50,0,0.000,1
1771936601.508,62.50,0,0.000,1
1771936601.524,58.82,0,0.000,1
1771936601.541,58.82,0,0.000,1
1771936601.557,62.50,0,0.000,1
1771936601.574,62.50,0,0.000,1
1771936601.590,58.82,0,0.000,1
1771936601.606,62.50,0,0.000,1
1771936601.623,62.50,0,0.000,1
1771936601.639,58.82,0,0.000,1
1771936601.656,62.50,0,0.000,1
1771936601.679,41.67,0,0.000,1
1771936601.696,58.82,0,0.000,1
1771936601.713,62.50,0,0.000,1
1771936601.729,62.50,0,0.000,1
1771936601.744,62.50,0,0.000,1
1771936601.761,62.50,0,0.000,1
1771936601.777,58.82,0,0.000,1
1771936601.794,58.82,0,0.000,1
1771936601.810,62.50,0,0.000,1
1771936601.826,62.50,0,0.000,1
1771936601.846,50.00,0,0.000,1
