Timestamp,Framerate,Active_Entities,Memory_MB,Active_Quadtree_Nodes
1771935577.242,8.77,0,0.000,1
1771935577.261,52.63,0,0.000,1
1771935577.277,62.50,0,0.000,1
1771935577.292,62.50,0,0.000,1
1771935577.309,58.82,0,0.000,1
1771935577.326,62.50,0,0.000,1
1771935577.341,62.50,0,0.000,1
1771935577.358,62.50,0,0.000,1
1771935577.374,62.50,0,0.000,1
1771935577.391,58.82,0,0.000,1
1771935577.407,62.50,0,0.000,1
1771935577.423,62.50,0,0.000,1
1771935577.440,58.82,0,0.000,1
1771935577.456,62.50,0,0.000,1
1771935577.472,62.50,0,0.000,1
1771935577.488,62.50,0,0.000,1
1771935577.504,58.82,0,0.000,1
1771935577.521,62.50,0,0.000,1
1771935577.537,62.50,0,0.000,1
1771935577.553,62.50,0,0.000,1
1771935577.569,62.50,0,0.000,1
1771935577.585,62.50,0,0.000,1
1771935577.601,62.50,0,0.000,1
1771935577.618,58.82,0,0.000,1
1771935577.636,52.63,0,0.000,1
1771935577.655,55.56,0,0.000,1
1771935577.671,62.50,0,0.000,1
1771935577.687,62.50,0,0.000,1
1771935577.703,62.50,0,0.000,1
1771935577.718,62.50,0,0.000,1
1771935577.735,62.50,0,0.000,1
1771935577.752,58.82,0,0.000,1
1771935577.768,62.50,0,0.000,1
1771935577.784,62.50,0,0.000,1
1771935577.800,58.82,0,0.000,1
1771935577.817,62.50,0,0.000,1
1771935577.834,55.56,0,0.000,1
1771935577.859,41.67,0,0.000,1
1771935577.875,62.50,0,0.000,1
1771935577.892,58.82,0,0.000,1
1771935577.908,58.82,0,0.000,1
1771935577.925,62.50,0,0.000,1
1771935577.941,58.82,0,0.000,1
1771935577.958,58.82,0,0.000,1
1771935577.975,62.50,0,0.000,1
1771935577.991,62.50,0,0.000,1
1771935578.007,62.50,0,0.000,1
1771935578.023,58.82,0,0.000,1
1771935578.041,58.82,0,0.000,1
1771935578.057,62.50,0,0.000,1
1771935578.074,58.82,0,0.000,1
1771935578.090,62.50,0,0.000,1
1771935578.106,62.50,0,0.000,1
1771935578.122,58.82,0,0.000,1
1771935578.139,62.50,0,0.000,1
1771935578.155,62.50,0,0.000,1
1771935578.171,62.50,0,0.000,1
1771935578.187,62.50,0,0.000,1
1771935578.203,62.50,0,0.000,1
1771935578.219,62.50,0,0.000,1
1771935578.236,58.82,0,0.000,1
1771935578.252,58.82,0,0.000,1
1771935578.270,58.82,0,0.000,1
1771935578.286,62.50,0,0.000,1
1771935578.302,58.82,0,0.000,1
1771935578.319,62.50,0,0.000,1
1771935578.335,62.50,0,0.000,1
1771935578.351,58.82,0,0.000,1
1771935578.368,62.50,0,0.000,1
1771935578.385,58.82,0,0.000,1
1771935578.401,58.82,0,0.000,1
1771935578.418,62.50,0,0.000,1
1771935578.434,58.82,0,0.000,1
1771935578.453,55.56,0,0.000,1
1771935578.468,62.50,0,0.000,1
1771935578.485,62.50,0,0.000,1
1771935578.501,62.50,0,0.000,1
1771935578.517,62.50,0,0.000,1
1771935578.533,58.82,0,0.000,1
1771935578.551,58.82,0,0.000,1
1771935578.568,58.82,0,0.000,1
1771935578.585,58.82,0,0.000,1
1771935578.601,58.82,0,0.000,1
1771935578.618,62.50,0,0.000,1
1771935578.635,58.82,0,0.000,1
1771935578.653,55.56,0,0.000,1
1771935578.669,62.50,0,0.000,1
1771935578.686,58.82,0,0.000,1
1771935578.703,58.82,0,0.000,1
1771935578.719,58.82,0,0.000,1
1771935578.736,62.50,0,0.000,1
1771935578.752,62.50,0,0.000,1
1771935578.768,62.50,0,0.000,1
1771935578.784,62.50,0,0.000,1
1771935578.800,62.50,0,0.000,1
1771935578.817,58.82,0,0.000,1
1771935578.833,62.50,0,0.000,1
1771935578.850,58.82,0,0.000,1
1771935578.866,62.50,0,0.000,1
1771935578.882,58.82,0,0.000,1
1771935578.899,62.50,0,0.000,1
1771935578.915,62.50,0,0.000,1
1771935578.931,62.50,0,0.000,1
1771935578.947,58.82,0,0.000,1
1771935578.965,58.82,0,0.000,1
1771935578.982,58.82,0,0.000,1
1771935578.999,58.82,0,0.000,1
1771935579.015,62.50,0,0.000,1
1771935579.031,62.50,0,0.000,1
1771935579.048,58.82,0,0.000,1
1771935579.064,62.50,0,0.000,1
1771935579.085,47.62,0,0.000,1
1771935579.101,62.50,0,0.000,1
1771935579.117,58.82,0,0.000,1
1771935579.134,58.82,0,0.000,1
1771935579.151,62.50,0,0.000,1
1771935579.166,62.50,0,0.000,1
1771935579.183,58.82,0,0.000,1
1771935579.200,58.82,0,0.000,1
1771935579.217,62.50,0,0.000,1
1771935579.233,62.50,0,0.000,1
1771935579.249,58.82,0,0.000,1
1771935579.266,58.82,0,0.000,1
1771935579.284,58.82,0,0.000,1
1771935579.300,62.50,0,0.000,1
1771935579.317,58.82,0,0.000,1
1771935579.333,62.50,0,0.000,1
1771935579.349,58.82,0,0.000,1
1771935579.366,62.50,0,0.000,1
1771935579.382,62.50,0,0.000,1
1771935579.398,62.50,0,0.000,1
1771935579.414,62.50,0,0.000,1
1771935579.430,58.82,0,0.000,1
1771935579.448,58.82,0,0.000,1
1771935579.465,58.82,0,0.000,1
1771935579.481,62.50,0,0.000,1
1771935579.497,62.50,0,0.000,1
1771935579.514,58.82,0,0.000,1
1771935579.530,58.82,0,0.000,1
1771935579.547,62.50,0,0.000,1
1771935579.563,62.50,0,0.000,1
1771935579.579,62.50,0,0.000,1
1771935579.595,62.50,0,0.000,1
1771935579.611,58.82,0,0.000,1
1771935579.628,62.50,0,0.000,1
1771935579.644,62.50,0,0.000,1
1771935579.660,58.82,0,0.000,1
1771935579.677,62.50,0,0.000,1
1771935579.693,58.82,0,0.000,1
1771935579.711,55.56,0,0.000,1
1771935579.727,62.50,0,0.000,1
1771935579.744,62.50,0,0.000,1
1771935579.760,62.50,0,0.000,1
1771935579.776,58.82,0,0.000,1
1771935579.793,62.50,0,0.000,1
1771935579.809,62.50,0,0.000,1
1771935579.825,62.50,0,0.000,1
1771935579.841,58.82,0,0.000,1
1771935579.858,62.50,0,0.000,1
1771935579.874,58.82,0,0.000,1
1771935579.890,62.50,0,0.000,1
1771935579.912,45.45,0,0.000,1
1771935579.929,62.50,0,0.000,1
1771935579.945,62.50,0,0.000,1
1771935579.961,62.50,0,0.000,1
1771935579.977,62.50,0,0.000,1
1771935579.994,58.82,0,0.000,1
1771935580.011,58.82,0,0.000,1
1771935580.027,62.50,0,0.000,1
1771935580.044,58.82,0,0.000,1
1771935580.060,62.50,0,0.000,1
1771935580.076,58.82,0,0.000,1
1771935580.093,58.82,0,0.000,1
1771935580.110,62.50,0,0.000,1
1771935580.127,58.82,0,0.000,1
1771935580.143,62.50,0,0.000,1
1771935580.159,62.50,0,0.000,1
1771935580.176,58.82,0,0.000,1
1771935580.195,52.63,0,0.000,1
1771935580.211,62.50,0,0.000,1
1771935580.228,58.82,0,0.000,1
1771935580.244,62.50,0,0.000,1
1771935580.261,58.82,0,0.000,1
1771935580.277,58.82,0,0.000,1
1771935580.294,62.50,0,0.000,1
1771935580.310,62.50,0,0.000,1
1771935580.326,62.50,0,0.000,1
1771935580.344,55.56,0,0.000,1
1771935580.361,58.82,0,0.000,1
1771935580.377,62.50,0,0.000,1
1771935580.393,62.50,0,0.000,1
1771935580.409,58.82,0,0.000,1
1771935580.427,58.82,0,0.000,1
1771935580.443,58.82,0,0.000,1
1771935580.461,58.82,0,0.000,1
1771935580.477,58.82,0,0.000,1
1771935580.494,58.82,0,0.000,1
1771935580.511,62.50,0,0.000,1
1771935580.527,58.82,0,0.000,1
1771935580.544,62.50,0,0.000,1
1771935580.560,62.50,0,0.000,1
1771935580.577,58.82,0,0.000,1
1771935580.593,62.50,0,0.000,1
1771935580.609,62.50,0,0.000,1
1771935580.625,62.50,0,0.000,1
1771935580.641,62.50,0,0.000,1
1771935580.657,58.82,0,0.000,1
1771935580.674,62.50,0,0.000,1
1771935580.690,62.50,0,0.000,1
1771935580.706,62.50,0,0.000,1
1771935580.722,62.50,0,0.000,1
1771935580.739,58.82,0,0.000,1
1771935580.755,62.50,0,0.000,1
1771935580.772,58.82,0,0.000,1
1771935580.788,62.50,0,0.000,1
1771935580.804,62.50,0,0.000,1
1771935580.820,62.50,0,0.000,1
1771935580.836,58.82,0,0.000,1
1771935580.853,62.50,0,0.000,1
1771935580.869,58.82,0,0.000,1
1771935580.886,62.50,0,0.000,1
1771935580.903,58.82,0,0.000,1
1771935580.919,62.50,0,0.000,1
1771935580.936,58.82,0,0.000,1
1771935580.952,62.50,0,0.000,1
1771935580.968,62.50,0,0.000,1
1771935580.984,62.50,0,0.000,1
1771935581.000,62.50,0,0.000,1
1771935581.016,62.50,0,0.000,1
1771935581.033,58.82,0,0.000,1
1771935581.049,62.50,0,0.000,1
1771935581.070,45.45,0,0.000,1
1771935581.087,62.50,0,0.000,1
1771935581.103,62.50,0,0.000,1
1771935581.120,58.82,0,0.000,1
1771935581.136,58.82,0,0.000,1
1771935581.154,58.82,0,0.000,1
1771935581.170,62.50,0,0.000,1
1771935581.186,58.82,0,0.000,1
1771935581.203,62.50,0,0.000,1
1771935581.220,58.82,0,0.000,1
1771935581.235,62.50,0,0.000,1
1771935581.252,62.50,0,0.000,1
1771935581.271,52.63,0,0.000,1
1771935581.288,58.82,0,0.000,1
1771935581.304,58.82,0,0.000,1
1771935581.322,58.82,0,0.000,1
1771935581.338,62.50,0,0.000,1
1771935581.355,58.82,0,0.000,1
1771935581.371,62.50,0,0.000,1
1771935581.387,62.50,0,0.000,1
1771935581.404,58.82,0,0.000,1
1771935581.420,62.50,0,0.000,1
1771935581.436,58.82,0,0.000,1
1771935581.453,62.50,0,0.000,1
1771935581.470,58.82,0,0.000,1
1771935581.486,62.50,0,0.000,1
1771935581.503,58.82,0,0.000,1
1771935581.519,58.82,0,0.000,1
1771935581.537,58.82,0,0.000,1
1771935581.553,62.50,0,0.000,1
1771935581.569,62.50,0,0.000,1
1771935581.585,62.50,0,0.000,1
1771935581.601,62.50,0,0.000,1
1771935581.616,62.50,0,0.000,1
1771935581.632,62.50,0,0.000,1
1771935581.649,62.50,0,0.000,1
1771935581.665,62.50,0,0.000,1
1771935581.681,62.50,0,0.000,1
1771935581.698,58.82,0,0.000,1
1771935581.714,58.82,0,0.000,1
1771935581.731,62.50,0,0.000,1
1771935581.747,58.82,0,0.000,1
1771935581.764,58.82,0,0.000,1
1771935581.782,58.82,0,0.000,1
1771935581.798,62.50,0,0.000,1
1771935581.813,62.50,0,0.000,1
1771935581.830,62.50,0,0.000,1
1771935581.848,55.56,0,0.000,1
1771935581.864,58.82,0,0.000,1
1771935581.881,58.82,0,0.000,1
1771935581.899,58.82,0,0.000,1
1771935581.915,58.82,0,0.000,1
1771935581.932,62.50,0,0.000,1
1771935581.948,62.50,0,0.000,1
1771935581.964,62.50,0,0.000,1
1771935581.980,58.82,0,0.000,1
1771935581.998,58.82,0,0.000,1
1771935582.014,62.50,0,0.000,1
1771935582.030,62.50,0,0.000,1
1771935582.046,58.82,0,0.000,1
1771935582.063,62.50,0,0.000,1
1771935582.079,58.82,0,0.000,1
1771935582.096,62.50,0,0.000,1
1771935582.112,62.50,0,0.000,1
1771935582.129,58.82,0,0.000,1
1771935582.145,58.82,0,0.000,1
1771935582.163,58.82,0,0.000,1
1771935582.179,58.82,0,0.000,1
1771935582.196,62.50,0,0.000,1
1771935582.212,62.50,0,0.000,1
1771935582.228,62.50,0,0.000,1
1771935582.244,62.50,0,0.000,1
1771935582.260,62.50,0,0.000,1
1771935582.277,58.82,0,0.000,1
1771935582.294,58.82,0,0.000,1
1771935582.311,58.82,0,0.000,1
1771935582.328,58.82,0,0.000,1
1771935582.350,45.45,0,0.000,1
1771935582.367,58.82,0,0.000,1
1771935582.383,62.50,0,0.000,1
1771935582.399,62.50,0,0.000,1
1771935582.414,62.50,0,0.000,1
1771935582.431,62.50,0,0.000,1
1771935582.447,62.50,0,0.000,1
1771935582.463,62.50,0,0.000,1
1771935582.480,58.82,0,0.000,1
1771935582.496,62.50,0,0.000,1
1771935582.512,62.50,0,0.000,1
1771935582.528,62.50,0,0.000,1
1771935582.544,62.50,0,0.000,1
1771935582.560,58.82,0,0.000,1
1771935582.577,58.82,0,0.000,1
1771935582.594,58.82,0,0.000,1
1771935582.611,62.50,0,0.000,1
1771935582.628,58.82,0,0.000,1
1771935582.645,58.82,0,0.000,1
1771935582.661,58.82,0,0.000,1
1771935582.678,62.50,0,0.000,1
1771935582.694,62.50,0,0.000,1
1771935582.711,58.82,0,0.000,1
1771935582.727,62.50,0,0.000,1
1771935582.743,62.50,0,0.000,1
1771935582.759,62.50,0,0.000,1
1771935582.775,58.82,0,0.000,1
1771935582.796,50.00,0,0.000,1
1771935582.815,52.63,0,0.000,1
1771935582.831,58.82,0,0.000,1
1771935582.848,58.82,0,0.000,1
1771935582.865,62.50,0,0.000,1
1771935582.881,62.50,0,0.000,1
1771935582.897,62.50,0,0.000,1
1771935582.913,58.82,0,0.000,1
1771935582.930,58.82,0,0.000,1
1771935582.947,62.50,0,0.000,1
1771935582.963,58.82,0,0.000,1
1771935582.983,52.63,0,0.000,1
1771935582.999,62.50,0,0.000,1
1771935583.015,62.50,0,0.000,1
1771935583.031,62.50,0,0.000,1
1771935583.047,62.50,0,0.000,1
1771935583.065,55.56,0,0.000,1
1771935583.081,62.50,0,0.000,1
1771935583.098,58.82,0,0.000,1
1771935583.114,62.50,0,0.000,1
1771935583.130,58.82,0,0.000,1
1771935583.147,62.50,0,0.000,1
1771935583.164,58.82,0,0.000,1
1771935583.181,58.82,0,0.000,1
1771935583.197,62.50,0,0.000,1
1771935583.214,58.82,0,0.000,1
1771935583.231,58.82,0,0.000,1
1771935583.247,62.50,0,0.000,1
1771935583.266,52.63,0,0.000,1
1771935583.282,62.50,0,0.000,1
1771935583.298,62.50,0,0.000,1
1771935583.314,62.50,0,0.000,1
1771935583.330,62.50,0,0.000,1
1771935583.346,58.82,0,0.000,1
1771935583.364,58.82,0,0.000,1
1771935583.381,58.82,0,0.000,1
1771935583.397,58.82,0,0.000,1
