Timestamp,Framerate,Active_Entities,Memory_MB,Active_Quadtree_Nodes
1771938845.717,3.17,0,0.706,1
1771938845.737,50.00,0,0.706,1
1771938845.752,62.50,0,0.706,1
1771938845.768,62.50,0,0.706,1
1771938845.787,52.63,0,0.706,1
1771938845.804,58.82,0,0.706,1
1771938845.821,62.50,0,0.706,1
1771938845.837,58.82,0,0.706,1
1771938845.858,47.62,0,0.706,1
1771938845.875,58.82,0,0.706,1
1771938845.891,62.50,0,0.706,1
1771938845.912,47.62,0,0.706,1
1771938845.929,58.82,0,0.706,1
1771938845.946,58.82,0,0.706,1
1771938845.962,62.50,0,0.706,1
1771938845.979,58.82,0,0.706,1
1771938845.996,58.82,0,0.706,1
1771938846.013,58.82,0,0.706,1
1771938846.029,62.50,0,0.706,1
1771938846.045,62.50,0,0.706,1
1771938846.062,58.82,0,0.706,1
1771938846.079,58.82,0,0.706,1
1771938846.096,58.82,0,0.706,1
1771938846.113,58.82,0,0.706,1
1771938846.130,58.82,0,0.706,1
1771938846.147,58.82,0,0.706,1
1771938846.164,58.82,0,0.706,1
1771938846.181,58.82,0,0.706,1
1771938846.198,58.82,0,0.706,1
1771938846.215,62.50,0,0.706,1
1771938846.231,58.82,0,0.706,1
1771938846.247,62.50,0,0.706,1
1771938846.264,58.82,0,0.706,1
1771938846.281,58.82,0,0.706,1
1771938846.298,62.50,0,0.706,1
1771938846.314,58.82,0,0.706,1
1771938846.330,62.50,0,0.706,1
1771938846.347,58.82,0,0.706,1
1771938846.363,62.50,0,0.706,1
1771938846.380,58.82,0,0.706,1
1771938846.397,58.82,0,0.706,1
1771938846.413,62.50,0,0.706,1
1771938846.430,58.82,0,0.706,1
1771938846.447,58.82,0,0.706,1
1771938846.464,62.50,0,0.706,1
1771938846.479,62.50,0,0.706,1
1771938846.496,58.82,0,0.706,1
1771938846.512,62.50,0,0.706,1
1771938846.529,58.82,0,0.706,1
1771938846.546,58.82,0,0.706,1
1771938846.562,62.50,0,0.706,1
1771938846.579,58.82,0,0.706,1
1771938846.595,62.50,0,0.706,1
1771938846.612,58.82,0,0.706,1
1771938846.628,62.50,0,0.706,1
1771938846.645,58.82,0,0.706,1
1771938846.662,58.82,0,0.706,1
1771938846.679,58.82,0,0.706,1
1771938846.695,62.50,0,0.706,1
1771938846.712,62.50,0,0.706,1
1771938846.727,62.50,0,0.706,1
1771938846.744,58.82,0,0.706,1
1771938846.761,58.82,0,0.706,1
1771938846.777,62.50,0,0.706,1
1771938846.794,58.82,0,0.706,1
1771938846.811,58.82,0,0.706,1
1771938846.827,62.50,0,0.706,1
1771938846.844,58.82,0,0.706,1
1771938846.861,58.82,0,0.706,1
1771938846.877,62.50,0,0.706,1
1771938846.894,58.82,0,0.706,1
1771938846.911,58.82,0,0.706,1
1771938846.930,52.63,0,0.706,1
1771938846.947,62.50,0,0.706,1
1771938846.962,62.50,0,0.706,1
1771938846.978,62.50,0,0.706,1
1771938846.995,58.82,0,0.706,1
1771938847.011,62.50,0,0.706,1
1771938847.027,62.50,0,0.706,1
1771938847.044,58.82,0,0.706,1
1771938847.061,58.82,0,0.706,1
1771938847.078,58.82,0,0.706,1
1771938847.095,62.50,0,0.706,1
1771938847.110,62.50,0,0.706,1
1771938847.126,62.50,0,0.706,1
1771938847.143,58.82,0,0.706,1
1771938847.160,58.82,0,0.706,1
1771938847.176,62.50,0,0.706,1
1771938847.192,62.50,0,0.706,1
1771938847.209,58.82,0,0.706,1
1771938847.225,62.50,0,0.706,1
1771938847.242,58.82,0,0.706,1
1771938847.258,62.50,0,0.706,1
1771938847.274,62.50,0,0.706,1
1771938847.291,62.50,0,0.706,1
1771938847.307,58.82,0,0.706,1
1771938847.323,62.50,0,0.706,1
1771938847.340,58.82,0,0.706,1
1771938847.357,58.82,0,0.706,1
1771938847.373,62.50,0,0.706,1
1771938847.390,58.82,0,0.706,1
1771938847.407,62.50,0,0.706,1
1771938847.422,62.50,0,0.706,1
1771938847.438,62.50,0,0.706,1
1771938847.454,62.50,0,0.706,1
1771938847.471,58.82,0,0.706,1
1771938847.487,62.50,0,0.706,1
1771938847.504,58.82,0,0.706,1
1771938847.520,62.50,0,0.706,1
1771938847.537,58.82,0,0.706,1
1771938847.553,62.50,0,0.706,1
1771938847.570,58.82,0,0.706,1
1771938847.586,62.50,0,0.706,1
1771938847.602,62.50,0,0.706,1
1771938847.619,58.82,0,0.706,1
1771938847.636,58.82,0,0.706,1
1771938847.653,58.82,0,0.706,1
1771938847.670,58.82,0,0.706,1
1771938847.687,62.50,0,0.706,1
1771938847.702,62.50,0,0.706,1
1771938847.718,62.50,0,0.706,1
1771938847.734,62.50,0,0.706,1
1771938847.750,62.50,0,0.706,1
1771938847.767,58.82,0,0.706,1
1771938847.784,58.82,0,0.706,1
1771938847.800,62.50,0,0.706,1
1771938847.817,62.50,0,0.706,1
1771938847.833,58.82,0,0.706,1
1771938847.849,62.50,0,0.706,1
1771938847.866,58.82,0,0.706,1
1771938847.882,62.50,0,0.706,1
1771938847.899,58.82,0,0.706,1
1771938847.915,62.50,0,0.706,1
1771938847.932,58.82,0,0.706,1
1771938847.948,62.50,0,0.706,1
1771938847.977,35.71,0,0.706,1
1771938847.992,62.50,0,0.706,1
1771938848.009,58.82,0,0.706,1
1771938848.025,62.50,0,0.706,1
1771938848.042,58.82,0,0.706,1
1771938848.059,58.82,0,0.706,1
1771938848.075,62.50,0,0.706,1
1771938848.092,58.82,0,0.706,1
1771938848.109,62.50,0,0.706,1
1771938848.125,58.82,0,0.706,1
1771938848.147,45.45,0,0.706,1
1771938848.163,62.50,0,0.706,1
1771938848.180,62.50,0,0.706,1
1771938848.196,58.82,0,0.706,1
1771938848.212,62.50,0,0.706,1
1771938848.228,62.50,0,0.706,1
1771938848.244,62.50,0,0.706,1
1771938848.261,58.82,0,0.706,1
1771938848.277,62.50,0,0.706,1
1771938848.294,58.82,0,0.706,1
1771938848.310,62.50,0,0.706,1
1771938848.327,58.82,0,0.706,1
1771938848.344,58.82,0,0.706,1
1771938848.361,58.82,0,0.706,1
1771938848.377,62.50,0,0.706,1
1771938848.394,58.82,0,0.706,1
1771938848.411,62.50,0,0.706,1
1771938848.426,62.50,0,0.706,1
1771938848.442,62.50,0,0.706,1
1771938848.459,58.82,0,0.706,1
1771938848.475,62.50,0,0.706,1
1771938848.492,62.50,0,0.706,1
1771938848.508,58.82,0,0.706,1
1771938848.524,62.50,0,0.706,1
1771938848.540,62.50,0,0.706,1
1771938848.556,62.50,0,0.706,1
1771938848.572,62.50,0,0.706,1
1771938848.589,58.82,0,0.706,1
1771938848.606,58.82,0,0.706,1
1771938848.623,58.82,0,0.706,1
1771938848.640,58.82,0,0.706,1
1771938848.657,58.82,0,0.706,1
1771938848.673,62.50,0,0.706,1
1771938848.689,62.50,0,0.706,1
1771938848.706,58.82,0,0.706,1
1771938848.722,62.50,0,0.706,1
1771938848.739,58.82,0,0.706,1
1771938848.755,62.50,0,0.706,1
1771938848.772,58.82,0,0.706,1
1771938848.789,62.50,0,0.706,1
1771938848.805,58.82,0,0.706,1
1771938848.822,58.82,0,0.706,1
1771938848.839,58.82,0,0.706,1
1771938848.856,58.82,0,0.706,1
1771938848.872,62.50,0,0.706,1
1771938848.889,58.82,0,0.706,1
1771938848.905,62.50,0,0.706,1
1771938848.922,58.82,0,0.706,1
1771938848.938,62.50,0,0.706,1
1771938848.955,58.82,0,0.706,1
1771938848.971,62.50,0,0.706,1
1771938848.988,58.82,0,0.706,1
1771938849.032,22.73,0,0.706,1
1771938849.049,58.82,0,0.706,1
1771938849.075,38.46,0,0.706,1
1771938849.091,62.50,0,0.706,1
1771938849.108,58.82,0,0.706,1
1771938849.125,58.82,0,0.706,1
1771938849.141,62.50,0,0.706,1
1771938849.157,62.50,0,0.706,1
1771938849.173,62.50,0,0.706,1
1771938849.190,58.82,0,0.706,1
1771938849.207,58.82,0,0.706,1
1771938849.224,58.82,0,0.706,1
1771938849.240,62.50,0,0.706,1
1771938849.256,62.50,0,0.706,1
1771938849.273,62.50,0,0.706,1
1771938849.289,58.82,0,0.706,1
1771938849.306,58.82,0,0.706,1
1771938849.323,62.50,0,0.706,1
1771938849.339,58.82,0,0.706,1
1771938849.355,62.50,0,0.706,1
